new_id,author,post,ori_topic,ori_id,new_topic,label,type_idx,new_id,arc_id,text,pos_text,text_s,topic,topic_str,seen?,contains_topic?
2017,r2_gl_1345,Globo não entrevista estagiário,globo,_1204799721916764160,r2_gl,0,0,2017,0,"[[""globo"", ""não"", ""entrevista"", ""estagiário""]]","[('globo', 'N'), ('não', 'ADV'), ('entrevista', 'V'), ('estagiário', 'ADJ'), ('.', 'PU')]",Globo não entrevista estagiário,"[""globo""]",globo,0,0
329,r2_gl_1419,Patroas da globo,globo,_1071903182677295109,r2_gl,1,0,329,0,"[[""patroas"", ""da"", ""globo""]]","[('patroas', 'N'), ('da', 'PREP+ART'), ('globo', 'N')]",Patroas da globo,"[""globo""]",globo,0,0
4201,r2_gl_1057,"tô apaixonada pelo bombeiro da Globo, pqp kkkkkkkkk",globo,_1205282781628112897,r2_gl,1,0,4201,0,"[[""tô"", ""apaixonada"", ""pelo"", ""bombeiro"", ""da"", ""globo"", ""pqp"", ""kkkkkkkkk""]]","[('tô', 'V'), ('apaixonada', 'PCP'), ('pelo', 'PREP+ART'), ('bombeiro', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), (',', 'PU'), ('pqp', 'N'), ('kkkkkkkkk', 'N')]","tô apaixonada pelo bombeiro da Globo, pqp kkkkkkkkk","[""globo""]",globo,0,0
2291,r2_gl_477,Velhooooo vai ter reportagem sobre a maconha na globo depois do jg,globo,_882756716462563329,r2_gl,1,0,2291,0,"[[""velhooooo"", ""vai"", ""ter"", ""reportagem"", ""sobre"", ""a"", ""maconha"", ""na"", ""globo"", ""depois"", ""do"", ""jg""]]","[('velhooooo', 'N'), ('vai', 'V'), ('ter', 'V'), ('reportagem', 'N'), ('sobre', 'PREP'), ('a', 'ART'), ('maconha', 'N'), ('na', 'PREP+ART'), ('globo', 'N'), ('depois', 'PREP'), ('do', 'PREP+ART'), ('jg', 'N')]",Velhooooo vai ter reportagem sobre a maconha na globo depois do jg,"[""globo""]",globo,0,0
3485,r2_gl_1023,Não vejo a Globo,globo,_1183810227680043008,r2_gl,0,0,3485,0,"[[""não"", ""vejo"", ""a"", ""globo""]]","[('não', 'ADV'), ('vejo', 'V'), ('a', 'PREP'), ('globo', 'N')]",Não vejo a Globo,"[""globo""]",globo,0,0
447,r2_gl_1107,Como ficar sem essas paródias!!!! Tia globo,globo,_1083768438080921600,r2_gl,1,0,447,0,"[[""como"", ""ficar"", ""sem"", ""essas"", ""paródias"", ""tia"", ""globo""]]","[('como', 'KS'), ('ficar', 'V'), ('sem', 'PREP'), ('essas', 'PROADJ'), ('paródias', 'N'), ('!', 'PU'), ('!', 'PU'), ('!', 'PU'), ('!', 'PU'), ('tia', 'N'), ('@', 'N'), ('redeglobo', 'N')]",Como ficar sem essas paródias!!!! Tia globo,"[""globo""]",globo,0,0
3703,r2_gl_1327,"Vamos lá todos juntos, COPIEM E COLE. globo",globo,_1223050125154582528,r2_gl,1,0,3703,0,"[[""vamos"", ""lá"", ""todos"", ""juntos"", ""copiem"", ""e"", ""cole"", ""globo""]]","[('vamos', 'V'), ('lá', 'ADV'), ('todos', 'PROSUB'), ('juntos', 'PCP'), (',', 'PU'), ('copiem', 'V'), ('e', 'KC'), ('cole', 'NPROP'), ('.', 'PU'), ('@', 'NUM'), ('redeglobo', 'N'), ('@', 'PU'), ('bbb', 'N'), ('@', 'NUM'), ('burgerkingbr', 'N'), ('@', 'PU'), ('americanascom', 'N'), ('@', 'PU'), ('picpay', 'N'), ('@', 'PU'), ('clarobrasil', 'N')]","Vamos lá todos juntos, COPIEM E COLE. globo","[""globo""]",globo,0,0
2594,r2_gl_1249,ain q filme lindinho q tá passando na globo 🥰🥰,globo,_1169133885285896194,r2_gl,1,0,2594,0,"[[""ain"", ""q"", ""filme"", ""lindinho"", ""q"", ""tá"", ""passando"", ""na"", ""globo""]]","[('ain', 'N'), ('q', 'N'), ('filme', 'N'), ('lindinho', 'ADJ'), ('q', 'N'), ('tá', 'V'), ('passando', 'V'), ('na', 'PREP+ART'), ('globo', 'N'), ('\U0001f970\U0001f970', 'PU')]",ain q filme lindinho q tá passando na globo 🥰🥰,"[""globo""]",globo,0,0
1128,r2_gl_1097,"MÍDIA MILITANTE DA ESQUERDA CORRUPTA, É UM LIXO ESSA GLOBO",globo,_1154210933461389312,r2_gl,0,0,1128,0,"[[""mídia"", ""militante"", ""da"", ""esquerda"", ""corrupta"", ""é"", ""um"", ""lixo"", ""essa"", ""globo""]]","[('>', 'N'), ('>', 'PU'), ('mídia', 'N'), ('militante', 'ADJ'), ('da', 'PREP+ART'), ('esquerda', 'N'), ('corrupta', 'ADJ'), (',', 'PU'), ('é', 'V'), ('um', 'ART'), ('lixo', 'N'), ('essa', 'PROADJ'), ('globo.😠👇👉🇧🇷🇧🇷🇧🇷', 'N'), ('…', 'PU')]","MÍDIA MILITANTE DA ESQUERDA CORRUPTA, É UM LIXO ESSA GLOBO","[""globo""]",globo,0,0
4442,r2_gl_670,"Gente, o afronte da Globo... o Ministério da Saúde passou a divulgar os números de mortos por Covid só depois do fim do Jornal Nacional propositalmente. Aí agora o Bonner espera eles liberarem 22h e joga um Plantão da Globo pra divulgar hahahaha",globo,_1269068578952810496,r2_gl,1,0,4442,0,"[[""gente"", ""o"", ""afronte"", ""da"", ""globo"", ""o"", ""ministério"", ""da"", ""saúde"", ""passou"", ""a"", ""divulgar"", ""os"", ""números"", ""de"", ""mortos"", ""por"", ""covid"", ""só"", ""depois"", ""do"", ""fim"", ""do"", ""jornal"", ""nacional"", ""propositalmente"", ""aí"", ""agora"", ""o"", ""bonner"", ""espera"", ""eles"", ""liberarem"", ""22h"", ""e"", ""joga"", ""um"", ""plantão"", ""da"", ""globo"", ""pra"", ""divulgar"", ""hahahaha""]]","[('gente', 'N'), (',', 'PU'), ('o', 'ART'), ('afronte', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), ('...', 'PU'), ('o', 'ART'), ('ministério', 'N'), ('da', 'PREP+ART'), ('saúde', 'N'), ('passou', 'V'), ('a', 'PREP'), ('divulgar', 'V'), ('os', 'ART'), ('números', 'N'), ('de', 'PREP'), ('mortos', 'N'), ('por', 'PREP'), ('covid', 'N'), ('só', 'PDEN'), ('depois', 'PREP'), ('do', 'PREP+ART'), ('fim', 'N'), ('do', 'PREP+ART'), ('jornal', 'N'), ('nacional', 'ADJ'), ('propositalmente', 'ADV'), ('.', 'PU'), ('aí', 'ADV'), ('agora', 'ADV'), ('o', 'ART'), ('bonner', 'N'), ('espera', 'V'), ('eles', 'PROPESS'), ('liberarem', 'V'), ('22h', 'N'), ('e', 'KC'), ('joga', 'V'), ('um', 'ART'), ('plantão', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), ('pra', 'PREP'), ('divulgar', 'V'), ('hahahaha', 'N')]","Gente, o afronte da Globo... o Ministério da Saúde passou a divulgar os números de mortos por Covid só depois do fim do Jornal Nacional propositalmente. Aí agora o Bonner espera eles liberarem 22h e joga um Plantão da Globo pra divulgar hahahaha","[""globo""]",globo,0,0
915,r2_gl_793,"A última música sábado na globo"" A GLOBO VAI PIRAR DE AUDIÊNCIA, MELHOR FILME Q JA VI",globo,_434072006850797570,r2_gl,1,0,915,0,"[[""a"", ""última"", ""música"", ""sábado"", ""na"", ""globo"", ""a"", ""globo"", ""vai"", ""pirar"", ""de"", ""audiência"", ""melhor"", ""filme"", ""q"", ""ja"", ""vi""]]","[('``', 'N'), ('a', 'ART'), ('última', 'ADJ'), ('música', 'N'), ('sábado', 'N'), ('na', 'PREP+ART'), ('globo', 'N'), (""''"", 'N'), ('a', 'PREP'), ('globo', 'N'), ('vai', 'V'), ('pirar', 'V'), ('de', 'PREP'), ('audiência', 'N'), (',', 'PU'), ('melhor', 'ADJ'), ('filme', 'N'), ('q', 'ADJ'), ('ja', 'PROPESS'), ('vi', 'V')]","A última música sábado na globo"" A GLOBO VAI PIRAR DE AUDIÊNCIA, MELHOR FILME Q JA VI","[""globo""]",globo,0,0
2474,r2_gl_1193,Galisteu na e eu aqui só na torcida para que a globo a contrate e lhe dê um programa como o da Hebe.Seria um sucesso,globo,_922223831493873664,r2_gl,1,0,2474,0,"[[""galisteu"", ""na"", ""e"", ""eu"", ""aqui"", ""só"", ""na"", ""torcida"", ""para"", ""que"", ""a"", ""globo"", ""a"", ""contrate"", ""e"", ""lhe"", ""dê"", ""um"", ""programa"", ""como"", ""o"", ""da"", ""hebeseria"", ""um"", ""sucesso""]]","[('galisteu', 'V'), ('na', 'PREP+ART'), ('e', 'KC'), ('eu', 'PROPESS'), ('aqui', 'ADV'), ('só', 'PDEN'), ('na', 'PREP+ART'), ('torcida', 'N'), ('para', 'PREP'), ('que', 'KS'), ('a', 'ART'), ('@', 'N'), ('redeglobo', 'N'), ('a', 'PREP'), ('contrate', 'V'), ('e', 'KC'), ('lhe', 'PROPESS'), ('dê', 'V'), ('um', 'ART'), ('programa', 'N'), ('como', 'PREP'), ('o', 'PROSUB'), ('da', 'PREP+ART'), ('hebe.seria', 'N'), ('um', 'ART'), ('sucesso', 'N'), ('!', 'PU')]",Galisteu na e eu aqui só na torcida para que a globo a contrate e lhe dê um programa como o da Hebe.Seria um sucesso,"[""globo""]",globo,0,0
2047,r2_gl_1063,Olha isso @ a petisma já trabalhou na globo e agora entrou no @ .globo lixo,globo,_1089969508771659777,r2_gl,0,0,2047,0,"[[""olha"", ""isso"", ""a"", ""petisma"", ""já"", ""trabalhou"", ""na"", ""globo"", ""e"", ""agora"", ""entrou"", ""no"", ""globo"", ""lixo""]]","[('olha', 'V'), ('isso', 'PROSUB'), ('@', 'PU'), ('alefrotabrasil', 'N'), ('a', 'ART'), ('petisma', 'N'), ('já', 'ADV'), ('trabalhou', 'V'), ('na', 'PREP+ART'), ('globo', 'N'), ('e', 'KC'), ('agora', 'ADV'), ('entrou', 'V'), ('no', 'PREP+ART'), ('@', 'PU'), ('bbb', 'N'), ('.globo', 'N'), ('lixo', 'N'), ('…', 'PU')]",Olha isso @ a petisma já trabalhou na globo e agora entrou no @ .globo lixo,"[""globo""]",globo,0,0
593,r2_gl_342,Olha o que a Globo ensina... Da onde que a mulher vai se prostituir pra ajudar o homem e ele ainda vai levar ela lá gente,globo,_946538289271631872,r2_gl,0,0,593,0,"[[""olha"", ""o"", ""que"", ""a"", ""globo"", ""ensina"", ""da"", ""onde"", ""que"", ""a"", ""mulher"", ""vai"", ""se"", ""prostituir"", ""pra"", ""ajudar"", ""o"", ""homem"", ""e"", ""ele"", ""ainda"", ""vai"", ""levar"", ""ela"", ""lá"", ""gente""]]","[('olha', 'V'), ('o', 'PRO-KS'), ('que', 'PRO-KS'), ('a', 'ART'), ('globo', 'N'), ('ensina', 'V'), ('...', 'PU'), ('da', 'KS'), ('onde', 'KS'), ('que', 'KS'), ('a', 'ART'), ('mulher', 'N'), ('vai', 'V'), ('se', 'PROPESS'), ('prostituir', 'V'), ('pra', 'PREP'), ('ajudar', 'V'), ('o', 'ART'), ('homem', 'N'), ('e', 'KC'), ('ele', 'PROPESS'), ('ainda', 'ADV'), ('vai', 'V'), ('levar', 'V'), ('ela', 'PROPESS'), ('lá', 'ADV'), ('gente', 'N')]",Olha o que a Globo ensina... Da onde que a mulher vai se prostituir pra ajudar o homem e ele ainda vai levar ela lá gente,"[""globo""]",globo,0,0
1647,r2_gl_1332,"o bial gostava de voce né?"" ""a globo gostava de você"" ( povo pra Ap) ser amada é o que? é essencial",globo,_1042268608846540800,r2_gl,1,0,1647,0,"[[""o"", ""bial"", ""gostava"", ""de"", ""voce"", ""né"", ""a"", ""globo"", ""gostava"", ""de"", ""você"", ""povo"", ""pra"", ""ap"", ""ser"", ""amada"", ""é"", ""o"", ""que"", ""é"", ""essencial""]]","[('``', 'V'), ('o', 'ART'), ('bial', 'NPROP'), ('gostava', 'V'), ('de', 'PREP'), ('voce', 'PROPESS'), ('né', 'IN'), ('?', 'PU'), (""''"", 'N'), ('``', 'N'), ('a', 'PREP'), ('globo', 'NPROP'), ('gostava', 'V'), ('de', 'PREP'), ('você', 'PROPESS'), (""''"", 'N'), ('(', 'PU'), ('povo', 'N'), ('pra', 'PREP'), ('ap', 'N'), (')', 'PU'), ('ser', 'V'), ('amada', 'PCP'), ('é', 'V'), ('o', 'PROSUB'), ('que', 'PROSUB'), ('?', 'PU'), ('é', 'V'), ('essencial', 'ADJ')]","o bial gostava de voce né?"" ""a globo gostava de você"" ( povo pra Ap) ser amada é o que? é essencial","[""globo""]",globo,0,0
1725,r2_gl_276,Tô ansiosamente aguardando o momento em que Bolsonaro vai novamente imitar o Trump. Depois de postagens em redes sociais meu palpite é ele apontar pra jornalistas da Globo e dizer: vocês são Fake News,globo,_1056942955825713152,r2_gl,1,0,1725,0,"[[""tô"", ""ansiosamente"", ""aguardando"", ""o"", ""momento"", ""em"", ""que"", ""bolsonaro"", ""vai"", ""novamente"", ""imitar"", ""o"", ""trump"", ""depois"", ""de"", ""postagens"", ""em"", ""redes"", ""sociais"", ""meu"", ""palpite"", ""é"", ""ele"", ""apontar"", ""pra"", ""jornalistas"", ""da"", ""globo"", ""e"", ""dizer"", ""vocês"", ""são"", ""fake"", ""news""]]","[('tô', 'V'), ('ansiosamente', 'ADV'), ('aguardando', 'V'), ('o', 'ART'), ('momento', 'N'), ('em', 'PREP'), ('que', 'PRO-KS'), ('bolsonaro', 'NPROP'), ('vai', 'V'), ('novamente', 'ADV'), ('imitar', 'V'), ('o', 'ART'), ('trump', 'NPROP'), ('.', 'PU'), ('depois', 'PREP'), ('de', 'PREP'), ('postagens', 'N'), ('em', 'PREP'), ('redes', 'N'), ('sociais', 'ADJ'), ('meu', 'PROADJ'), ('palpite', 'N'), ('é', 'V'), ('ele', 'PROPESS'), ('apontar', 'V'), ('pra', 'PREP'), ('jornalistas', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), ('e', 'KC'), ('dizer', 'V'), (':', 'PU'), ('vocês', 'PROPESS'), ('são', 'V'), ('fake', 'ADJ'), ('news', 'N'), ('…', 'PU')]",Tô ansiosamente aguardando o momento em que Bolsonaro vai novamente imitar o Trump. Depois de postagens em redes sociais meu palpite é ele apontar pra jornalistas da Globo e dizer: vocês são Fake News,"[""globo""]",globo,0,0
2950,r2_gl_1077,Eu tbm! Nem filmes assisto na Globo... Tem nada que preste além dos jogos do Flamengo,globo,_1229075441862037504,r2_gl,0,0,2950,0,"[[""eu"", ""tbm"", ""nem"", ""filmes"", ""assisto"", ""na"", ""globo"", ""tem"", ""nada"", ""que"", ""preste"", ""além"", ""dos"", ""jogos"", ""do"", ""flamengo""]]","[('eu', 'PROPESS'), ('tbm', 'IN'), ('!', 'PU'), ('nem', 'KC'), ('filmes', 'N'), ('assisto', 'V'), ('na', 'PREP+ART'), ('globo', 'N'), ('...', 'PU'), ('tem', 'V'), ('nada', 'PROSUB'), ('que', 'PRO-KS'), ('preste', 'V'), ('além', 'PREP'), ('dos', 'PREP+ART'), ('jogos', 'N'), ('do', 'PREP+ART'), ('flamengo', 'N'), ('.', 'PU')]",Eu tbm! Nem filmes assisto na Globo... Tem nada que preste além dos jogos do Flamengo,"[""globo""]",globo,0,0
1534,r2_gl_624,"brasileiro inteiro comprando a mesma burrice de divulgar corte de 30% no orçamento das universidades, quando na verdade é 3,43%, globo se retrate",globo,_1132307509035884546,r2_gl,0,0,1534,0,"[[""brasileiro"", ""inteiro"", ""comprando"", ""a"", ""mesma"", ""burrice"", ""de"", ""divulgar"", ""corte"", ""de"", ""30"", ""no"", ""orçamento"", ""das"", ""universidades"", ""quando"", ""na"", ""verdade"", ""é"", ""343"", ""globo"", ""se"", ""retrate""]]","[('brasileiro', 'N'), ('inteiro', 'ADJ'), ('comprando', 'V'), ('a', 'ART'), ('mesma', 'PROADJ'), ('burrice', 'N'), ('de', 'PREP'), ('divulgar', 'V'), ('corte', 'N'), ('de', 'PREP'), ('30', 'NUM'), ('%', 'N'), ('no', 'PREP+ART'), ('orçamento', 'N'), ('das', 'PREP+ART'), ('universidades', 'N'), (',', 'PU'), ('quando', 'KS'), ('na', 'PREP+ART'), ('verdade', 'N'), ('é', 'V'), ('3,43', 'NUM'), ('%', 'N'), (',', 'PU'), ('globo', 'N'), ('se', 'PROPESS'), ('retrate', 'V')]","brasileiro inteiro comprando a mesma burrice de divulgar corte de 30% no orçamento das universidades, quando na verdade é 3,43%, globo se retrate","[""globo""]",globo,0,0
4279,r2_gl_1521,"Esse Guga é terrorista, filhote da globolixo",globo,_1245423053493993473,r2_gl,0,0,4279,0,"[[""esse"", ""guga"", ""é"", ""terrorista"", ""filhote"", ""da"", ""globolixo""]]","[('esse', 'PROADJ'), ('guga', 'N'), ('é', 'V'), ('terrorista', 'ADJ'), (',', 'PU'), ('filhote', 'N'), ('da', 'PREP+ART'), ('globolixo', 'N')]","Esse Guga é terrorista, filhote da globolixo","[""globo""]",globo,0,0
3157,r2_gl_1059,"Globoooo me contrata kkk Amiga, muito obrigada por ter ido, você é muito importante para mim.❤",globo,_1120162764956291072,r2_gl,1,0,3157,0,"[[""globoooo"", ""me"", ""contrata"", ""kkk"", ""amiga"", ""muito"", ""obrigada"", ""por"", ""ter"", ""ido"", ""você"", ""é"", ""muito"", ""importante"", ""para"", ""mim""]]","[('globoooo', 'N'), ('me', 'PROPESS'), ('contrata', 'V'), ('kkk', 'N'), ('amiga', 'ADJ'), (',', 'PU'), ('muito', 'ADV'), ('obrigada', 'PCP'), ('por', 'PREP'), ('ter', 'V'), ('ido', 'PCP'), (',', 'PU'), ('você', 'PROPESS'), ('é', 'V'), ('muito', 'ADV'), ('importante', 'ADJ'), ('para', 'PREP'), ('mim.❤', 'N')]","Globoooo me contrata kkk Amiga, muito obrigada por ter ido, você é muito importante para mim.❤","[""globo""]",globo,0,0
1891,r2_gl_1310,a globo sempre tem que ter alguma coisa pra cagar no pau,globo,_1033530422192480256,r2_gl,0,0,1891,0,"[[""a"", ""globo"", ""sempre"", ""tem"", ""que"", ""ter"", ""alguma"", ""coisa"", ""pra"", ""cagar"", ""no"", ""pau""]]","[('a', 'PREP'), ('globo', 'NPROP'), ('sempre', 'ADV'), ('tem', 'V'), ('que', 'KS'), ('ter', 'V'), ('alguma', 'PROADJ'), ('coisa', 'N'), ('pra', 'PREP'), ('cagar', 'V'), ('no', 'PREP+ART'), ('pau', 'N')]",a globo sempre tem que ter alguma coisa pra cagar no pau,"[""globo""]",globo,0,0
767,r2_gl_1479,se eu fosse a familia nomorado da bianvlca eu tava batendo na porta da globo agora pedindo explicação,globo,_1221284214932475910,r2_gl,0,0,767,0,"[[""se"", ""eu"", ""fosse"", ""a"", ""familia"", ""nomorado"", ""da"", ""bianvlca"", ""eu"", ""tava"", ""batendo"", ""na"", ""porta"", ""da"", ""globo"", ""agora"", ""pedindo"", ""explicação""]]","[('se', 'KS'), ('eu', 'PROPESS'), ('fosse', 'V'), ('a', 'ART'), ('familia', 'N'), ('nomorado', 'PCP'), ('da', 'PREP+ART'), ('bianvlca', 'N'), ('eu', 'PROPESS'), ('tava', 'V'), ('batendo', 'V'), ('na', 'PREP+ART'), ('porta', 'N'), ('da', 'PREP+ART'), ('globo', 'N'), ('agora', 'ADV'), ('pedindo', 'V'), ('explicação', 'N')]",se eu fosse a familia nomorado da bianvlca eu tava batendo na porta da globo agora pedindo explicação,"[""globo""]",globo,0,0
997,r2_gl_700,Gayrerro chorando na globo kkkkkk,globo,_887865012257206272,r2_gl,0,0,997,0,"[[""gayrerro"", ""chorando"", ""na"", ""globo"", ""kkkkkk""]]","[('gayrerro', 'N'), ('chorando', 'V'), ('na', 'PREP+ART'), ('globo', 'N'), ('kkkkkk', 'N')]",Gayrerro chorando na globo kkkkkk,"[""globo""]",globo,0,0
1878,r2_gl_151,Os mesmos que tanto reclamam não deixam de assistir um dia... A rede Globo agradece,globo,_1221248984523640832,r2_gl,1,0,1878,0,"[[""os"", ""mesmos"", ""que"", ""tanto"", ""reclamam"", ""não"", ""deixam"", ""de"", ""assistir"", ""um"", ""dia"", ""a"", ""rede"", ""globo"", ""agradece""]]","[('os', 'ART'), ('mesmos', 'PROSUB'), ('que', 'PRO-KS'), ('tanto', 'ADV'), ('reclamam', 'V'), ('não', 'ADV'), ('deixam', 'V'), ('de', 'PREP'), ('assistir', 'V'), ('um', 'NUM'), ('dia', 'N'), ('...', 'PU'), ('a', 'ART'), ('rede', 'N'), ('globo', 'N'), ('agradece', 'V'), ('!', 'PU')]",Os mesmos que tanto reclamam não deixam de assistir um dia... A rede Globo agradece,"[""globo""]",globo,0,0
135,r2_gl_1315,"Aquela novela patética da Globolixo, já acabou, e vocês vão até quando com essa ""babaquice",globo,_922973105806393345,r2_gl,0,0,135,0,"[[""aquela"", ""novela"", ""patética"", ""da"", ""globolixo"", ""já"", ""acabou"", ""e"", ""vocês"", ""vão"", ""até"", ""quando"", ""com"", ""essa"", ""babaquice""]]","[('aquela', 'PROADJ'), ('novela', 'N'), ('patética', 'ADJ'), ('da', 'PREP+ART'), ('globolixo', 'N'), (',', 'PU'), ('já', 'ADV'), ('acabou', 'V'), (',', 'PU'), ('e', 'KC'), ('vocês', 'PROPESS'), ('vão', 'V'), ('até', 'PREP'), ('quando', 'ADV'), ('com', 'PREP'), ('essa', 'PROADJ'), ('``', 'N'), ('babaquice', 'N'), (""''"", 'N'), ('?', 'PU')]","Aquela novela patética da Globolixo, já acabou, e vocês vão até quando com essa ""babaquice","[""globo""]",globo,0,0
1311,r2_gl_1184,À globo permitiu a ditadura petista. Falar que à globo é cúmplice do governo atual é brincadeira. Kkkkkkkk,globo,_1181359274922041344,r2_gl,0,0,1311,0,"[[""à"", ""globo"", ""permitiu"", ""a"", ""ditadura"", ""petista"", ""falar"", ""que"", ""à"", ""globo"", ""é"", ""cúmplice"", ""do"", ""governo"", ""atual"", ""é"", ""brincadeira"", ""kkkkkkkk""]]","[('à', 'PREP+ART'), ('globo', 'N'), ('permitiu', 'V'), ('a', 'ART'), ('ditadura', 'N'), ('petista', 'ADJ'), ('.', 'PU'), ('falar', 'V'), ('que', 'KS'), ('à', 'PREP+ART'), ('globo', 'N'), ('é', 'V'), ('cúmplice', 'ADJ'), ('do', 'PREP+ART'), ('governo', 'N'), ('atual', 'ADJ'), ('é', 'V'), ('brincadeira', 'N'), ('.', 'PU'), ('kkkkkkkk', 'PDEN')]",À globo permitiu a ditadura petista. Falar que à globo é cúmplice do governo atual é brincadeira. Kkkkkkkk,"[""globo""]",globo,0,0
3754,r2_gl_411,"a mari vai ser muito famosa aqui fora, gente, ela tem tudo pra dar certo: é bonita, engraçada, autêntica globo já pode pegar ela pra qualquer programa da grade",globo,_1252785551914217474,r2_gl,1,0,3754,0,"[[""a"", ""mari"", ""vai"", ""ser"", ""muito"", ""famosa"", ""aqui"", ""fora"", ""gente"", ""ela"", ""tem"", ""tudo"", ""pra"", ""dar"", ""certo"", ""é"", ""bonita"", ""engraçada"", ""autêntica"", ""globo"", ""já"", ""pode"", ""pegar"", ""ela"", ""pra"", ""qualquer"", ""programa"", ""da"", ""grade""]]","[('a', 'ART'), ('mari', 'N'), ('vai', 'V'), ('ser', 'V'), ('muito', 'ADV'), ('famosa', 'ADJ'), ('aqui', 'ADV'), ('fora', 'ADV'), (',', 'PU'), ('gente', 'N'), (',', 'PU'), ('ela', 'PROPESS'), ('tem', 'V'), ('tudo', 'PROSUB'), ('pra', 'PREP'), ('dar', 'V'), ('certo', 'ADJ'), (':', 'PU'), ('é', 'V'), ('bonita', 'ADJ'), (',', 'PU'), ('engraçada', 'PCP'), (',', 'PU'), ('autêntica', 'ADJ'), ('globo', 'NPROP'), ('já', 'ADV'), ('pode', 'V'), ('pegar', 'V'), ('ela', 'PROPESS'), ('pra', 'PREP'), ('qualquer', 'PROADJ'), ('programa', 'N'), ('da', 'PREP+ART'), ('grade', 'N')]","a mari vai ser muito famosa aqui fora, gente, ela tem tudo pra dar certo: é bonita, engraçada, autêntica globo já pode pegar ela pra qualquer programa da grade","[""globo""]",globo,0,0
1325,r2_gl_793,CANSEI DA GLOBO POR HOJE,globo,_445316003552313344,r2_gl,0,0,1325,0,"[[""cansei"", ""da"", ""globo"", ""por"", ""hoje""]]","[('``', 'N'), ('cansei', 'V'), ('da', 'PREP+ART'), ('globo', 'N'), ('por', 'PREP'), ('hoje', 'ADV')]",CANSEI DA GLOBO POR HOJE,"[""globo""]",globo,0,0
2848,r2_gl_736,"Oh globo vai se fuder, o meu Palmeiras não precisa de vc"". Canta toda torcida do Palmeiras nos últimos 5 minutos do jogo. Quem tem diretoria é outra coisa né, peita qualquer um",globo,_1124824569657942017,r2_gl,0,0,2848,0,"[[""oh"", ""globo"", ""vai"", ""se"", ""fuder"", ""o"", ""meu"", ""palmeiras"", ""não"", ""precisa"", ""de"", ""vc"", ""canta"", ""toda"", ""torcida"", ""do"", ""palmeiras"", ""nos"", ""últimos"", ""5"", ""minutos"", ""do"", ""jogo"", ""quem"", ""tem"", ""diretoria"", ""é"", ""outra"", ""coisa"", ""né"", ""peita"", ""qualquer"", ""um""]]","[('``', 'N'), ('oh', 'N'), ('@', 'N'), ('redeglobo', 'N'), ('vai', 'V'), ('se', 'PROPESS'), ('fuder', 'V'), (',', 'PU'), ('o', 'ART'), ('meu', 'PROADJ'), ('palmeiras', 'N'), ('não', 'ADV'), ('precisa', 'V'), ('de', 'PREP'), ('vc', 'PROPESS'), (""''"", 'N'), ('.', 'PU'), ('canta', 'V'), ('toda', 'PROADJ'), ('torcida', 'N'), ('do', 'PREP+ART'), ('palmeiras', 'N'), ('nos', 'PREP+ART'), ('últimos', 'ADJ'), ('5', 'NUM'), ('minutos', 'N'), ('do', 'PREP+ART'), ('jogo', 'N'), ('.', 'PU'), ('quem', 'PRO-KS'), ('tem', 'V'), ('diretoria', 'N'), ('é', 'V'), ('outra', 'PROADJ'), ('coisa', 'N'), ('né', 'V'), (',', 'PU'), ('peita', 'V'), ('qualquer', 'PROADJ'), ('um', 'PROSUB'), ('.', 'PU')]","Oh globo vai se fuder, o meu Palmeiras não precisa de vc"". Canta toda torcida do Palmeiras nos últimos 5 minutos do jogo. Quem tem diretoria é outra coisa né, peita qualquer um","[""globo""]",globo,0,0
733,r2_gl_1277,"Efeito Bolsonaro: “Empresários estão cortando publicidade na Globo”, diz Bibo Nunes",globo,_1191258163351302144,r2_gl,0,0,733,0,"[[""efeito"", ""bolsonaro"", ""empresários"", ""estão"", ""cortando"", ""publicidade"", ""na"", ""globo"", ""diz"", ""bibo"", ""nunes""]]","[('efeito', 'N'), ('bolsonaro', 'NPROP'), (':', 'PU'), ('“', 'V'), ('empresários', 'N'), ('estão', 'V'), ('cortando', 'V'), ('publicidade', 'N'), ('na', 'PREP+ART'), ('globo', 'NPROP'), ('”', 'NPROP'), (',', 'PU'), ('diz', 'V'), ('bibo', 'NPROP'), ('nunes', 'NPROP'), ('-', 'PU'), ('…', 'N')]","Efeito Bolsonaro: “Empresários estão cortando publicidade na Globo”, diz Bibo Nunes","[""globo""]",globo,0,0
275,r2_gl_1426,"Vai sair na Globo? Duvido, mas se sair sai editado",globo,_772982609102139392,r2_gl,0,0,275,0,"[[""vai"", ""sair"", ""na"", ""globo"", ""duvido"", ""mas"", ""se"", ""sair"", ""sai"", ""editado""]]","[('vai', 'V'), ('sair', 'V'), ('na', 'PREP+ART'), ('globo', 'N'), ('?', 'PU'), ('duvido', 'V'), (',', 'PU'), ('mas', 'KC'), ('se', 'KS'), ('sair', 'V'), ('sai', 'V'), ('editado', 'PCP'), ('.', 'PU')]","Vai sair na Globo? Duvido, mas se sair sai editado","[""globo""]",globo,0,0
